frame,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y
255,0.49392515420913696,0.5122365951538086,0.6814588308334351,0.8909131288528442,0.635386049747467,0.35721954703330994,0.6384886503219604,0.35352596640586853,0.6344346404075623,0.569425106048584,0.703859269618988,0.5867998003959656
256,0.5360065698623657,0.548724353313446,0.6333398818969727,0.8929436802864075,0.6292114853858948,0.3477349579334259,0.6418217420578003,0.327340692281723,0.6738067865371704,0.5728728771209717,0.6910313963890076,0.6215632557868958
257,0.6093491315841675,0.5791056156158447,0.5373621582984924,0.8741305470466614,0.6502330899238586,0.33125367760658264,0.6520270109176636,0.3225010931491852,0.766609251499176,0.5203556418418884,0.6389123201370239,0.6093190908432007
258,0.653635561466217,0.59791100025177,0.47283849120140076,0.8469334244728088,0.6747106909751892,0.30993470549583435,0.6535146832466125,0.3108879029750824,0.8106148838996887,0.4568713903427124,0.581158459186554,0.6040815114974976
259,0.731390118598938,0.6574045419692993,0.43972721695899963,0.7696889638900757,0.6863269805908203,0.2859957218170166,0.6670517325401306,0.28969675302505493,0.8293911218643188,0.43405860662460327,0.5564539432525635,0.5479022860527039
260,0.5319619178771973,0.7222293019294739,0.6987517476081848,0.7430841326713562,0.6793422102928162,0.2781696021556854,0.7068000435829163,0.28446164727211,0.5991422533988953,0.4847026765346527,0.8152250051498413,0.466376394033432
261,0.8283498883247375,0.8188230395317078,0.42398783564567566,0.582527220249176,0.7122638821601868,0.28733760118484497,0.703584611415863,0.28362059593200684,0.7974732518196106,0.5025469660758972,0.6301206946372986,0.5038084983825684
262,0.8461726903915405,0.8756893873214722,0.4333370625972748,0.5031673312187195,0.7284078001976013,0.2964133322238922,0.7090710401535034,0.2961256206035614,0.8012021780014038,0.5427716970443726,0.6355157494544983,0.5133740901947021
263,0.5433070063591003,0.502236545085907,0.7947530150413513,0.86028653383255,0.7345077395439148,0.316128134727478,0.7096877694129944,0.2997625768184662,0.7467070817947388,0.5434529185295105,0.7834817171096802,0.5981288552284241
264,0.7235897779464722,0.8895231485366821,0.6805256009101868,0.47585979104042053,0.7259509563446045,0.3320998251438141,0.7138881683349609,0.304648220539093,0.7568191885948181,0.5934903025627136,0.7517092823982239,0.5311853885650635
266,0.7560705542564392,0.33502817153930664,0.7997938990592957,0.09987885504961014,0.7480835318565369,0.14363162219524384,0.7214395999908447,0.16076494753360748,0.7923538684844971,0.31122711300849915,0.7667483687400818,0.2531319856643677
267,0.7106519341468811,0.5859412550926208,0.6977770924568176,0.4835134446620941,0.7581698298454285,0.18338148295879364,0.6823399066925049,0.16744135320186615,0.8797882199287415,0.40579932928085327,0.7205177545547485,0.3944588303565979
268,0.6408729553222656,0.5794634819030762,0.7115864157676697,0.6125395894050598,0.7572365999221802,0.1809503138065338,0.6981160044670105,0.1681988388299942,0.7698653340339661,0.39537638425827026,0.7820870280265808,0.4531504511833191
269,0.816207230091095,0.6446065902709961,0.7818006277084351,0.6877725720405579,0.7573434114456177,0.17690446972846985,0.6991807222366333,0.18312475085258484,0.88266521692276,0.4007730185985565,0.8783444166183472,0.42727741599082947
270,0.6728958487510681,0.7317202687263489,0.7843236327171326,0.7660478949546814,0.7568856477737427,0.2236638069152832,0.7264941334724426,0.2409556657075882,0.7856616377830505,0.5057888031005859,0.8292966485023499,0.5600738525390625
271,0.9209131002426147,0.8386617302894592,0.5703049898147583,0.6323528289794922,0.7999128699302673,0.21398761868476868,0.7024270296096802,0.21485425531864166,0.8783963322639465,0.5247523784637451,0.636456310749054,0.49648481607437134
272,0.8921250104904175,0.9039956331253052,0.569376528263092,0.5468586087226868,0.8295172452926636,0.21987739205360413,0.7128613591194153,0.20004713535308838,0.8808982372283936,0.5526065826416016,0.6515548825263977,0.40509334206581116
281,0.8498768210411072,0.07068478316068649,0.83061683177948,0.11803160607814789,0.6122379899024963,0.0990419015288353,0.6099608540534973,0.141138955950737,0.732318639755249,0.09609225392341614,0.73277348279953,0.1604580283164978
282,0.8057172298431396,0.25186264514923096,0.7892908453941345,0.2546233534812927,0.6768739223480225,0.16212843358516693,0.6619435548782349,0.1687517762184143,0.7466679811477661,0.2503696382045746,0.7281638383865356,0.22849220037460327
284,0.8952630162239075,0.16524161398410797,0.9021044969558716,0.17612887918949127,0.9011803865432739,0.20061220228672028,0.9251728653907776,0.18245315551757812,0.8958603739738464,0.20087549090385437,0.8908246159553528,0.22486156225204468
